name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Dorchester Conservation Area,F8__56,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.163495 51.641039,-1.163753 51.641166,-1.163748 51.641282,-1.163862 51.641616,-1.163912 51.641689,-1.164132 51.641807,-1.164226 51.641896,-1.164289 51.642035,-1.164284 51.642136,-1.164155 51.642388,-1.163503 51.642956,-1.163264 51.643269,-1.162994 51.643491,-1.162736 51.643601,-1.162677 51.643697,-1.162715 51.643748,-1.162840 51.643750,-1.162988 51.643838,-1.162968 51.643918,-1.162825 51.644047,-1.163716 51.644456,-1.163730 51.644472,-1.163538 51.644673,-1.163917 51.644852,-1.163747 51.644995,-1.162432 51.645602,-1.162487 51.645660,-1.163756 51.645071,-1.164219 51.644964,-1.164305 51.645002,-1.163925 51.645314,-1.164332 51.645537,-1.164587 51.645289,-1.165049 51.645390,-1.164881 51.645659,-1.165040 51.645666,-1.165031 51.645738,-1.164628 51.646085,-1.164617 51.646110,-1.164683 51.646113,-1.164681 51.646145,-1.164589 51.646151,-1.164407 51.646293,-1.164907 51.646402,-1.164946 51.646675,-1.165703 51.646685,-1.165749 51.647161,-1.164955 51.647250,-1.164444 51.647258,-1.164207 51.647217,-1.164522 51.648294,-1.165758 51.648297,-1.165548 51.647657,-1.166014 51.647661,-1.166439 51.647618,-1.166339 51.647281,-1.166814 51.647309,-1.166855 51.647356,-1.167387 51.647350,-1.167453 51.647826,-1.167184 51.647815,-1.167184 51.647773,-1.166481 51.647789,-1.166455 51.648218,-1.166543 51.648325,-1.166167 51.648340,-1.166160 51.648366,-1.167330 51.648493,-1.168008 51.648472,-1.171163 51.649740,-1.171299 51.649574,-1.171302 51.649460,-1.170573 51.647746,-1.170395 51.647190,-1.170288 51.647030,-1.170293 51.646838,-1.170182 51.646741,-1.169922 51.645683,-1.169449 51.645686,-1.169364 51.645667,-1.169296 51.645601,-1.169225 51.644402,-1.169137 51.643727,-1.168584 51.643741,-1.168631 51.643341,-1.168666 51.643309,-1.168641 51.643274,-1.168710 51.642614,-1.168473 51.641360,-1.168035 51.641332,-1.167723 51.641265,-1.167750 51.641099,-1.167387 51.641086,-1.167307 51.641310,-1.167172 51.641306,-1.166702 51.641270,-1.165676 51.641096,-1.165445 51.641022,-1.165372 51.640948,-1.165359 51.640265,-1.165651 51.640259,-1.165634 51.639952,-1.165741 51.639661,-1.165135 51.639552,-1.165008 51.639497,-1.164687 51.639450,-1.164602 51.639648,-1.164648 51.639763,-1.163812 51.639630,-1.163383 51.639496,-1.163375 51.639594,-1.163528 51.639750,-1.163794 51.639871,-1.163967 51.640130,-1.163925 51.640224,-1.163950 51.640262,-1.163901 51.640361,-1.163891 51.640545,-1.163940 51.640773,-1.163990 51.640784,-1.163938 51.640812,-1.163916 51.640905,-1.163832 51.640972,-1.163807 51.641055,-1.161803 51.640083,-1.161699 51.640183,-1.163495 51.641039)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--56
East Hagbourne Conservation Area,F8__57,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.242662 51.591889,-1.243352 51.591582,-1.243404 51.591481,-1.242734 51.591529,-1.242556 51.591265,-1.242564 51.591237,-1.242397 51.591027,-1.244364 51.590558,-1.244095 51.589910,-1.243887 51.589604,-1.243715 51.589451,-1.243117 51.589160,-1.243158 51.589152,-1.243112 51.589094,-1.241173 51.589546,-1.240162 51.589732,-1.239271 51.589839,-1.239034 51.589801,-1.238375 51.589607,-1.237822 51.589544,-1.236695 51.589616,-1.236015 51.589724,-1.234532 51.590040,-1.233334 51.590025,-1.232220 51.589878,-1.231186 51.589889,-1.231195 51.589937,-1.231477 51.589998,-1.231825 51.590172,-1.232043 51.590242,-1.231941 51.590506,-1.232625 51.590452,-1.232727 51.590704,-1.232070 51.590827,-1.232082 51.590886,-1.232192 51.591101,-1.232833 51.590992,-1.233090 51.591706,-1.233210 51.591694,-1.233270 51.592046,-1.232560 51.592100,-1.232532 51.592145,-1.232686 51.592471,-1.233575 51.592490,-1.233610 51.592904,-1.234580 51.592851,-1.234626 51.593008,-1.235227 51.592908,-1.235219 51.593049,-1.236505 51.592917,-1.236079 51.593704,-1.236138 51.593779,-1.238273 51.593556,-1.239002 51.593452,-1.239843 51.593230,-1.239414 51.592318,-1.238460 51.592451,-1.238431 51.592426,-1.238423 51.592251,-1.238353 51.591985,-1.239265 51.591864,-1.239158 51.591535,-1.239830 51.591412,-1.239887 51.591557,-1.240240 51.591510,-1.240248 51.591555,-1.240903 51.591561,-1.240929 51.591471,-1.241096 51.591443,-1.241097 51.591828,-1.241053 51.591897,-1.241316 51.592080,-1.241686 51.591904,-1.241389 51.591581,-1.242011 51.591458,-1.242062 51.591836,-1.242204 51.591809,-1.242263 51.591934,-1.242368 51.591993,-1.242478 51.592203,-1.242745 51.592151,-1.242662 51.591889)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--57
Elsfield Conservation Area,F8__58,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.217913 51.787582,-1.218305 51.787590,-1.218142 51.787992,-1.218170 51.788015,-1.218177 51.788109,-1.218275 51.788183,-1.218445 51.788208,-1.218476 51.788266,-1.218578 51.788277,-1.218511 51.788557,-1.218940 51.788594,-1.219130 51.788576,-1.219713 51.788733,-1.220184 51.788800,-1.220265 51.788210,-1.220241 51.788078,-1.220309 51.787868,-1.221124 51.787932,-1.221227 51.787630,-1.221210 51.787574,-1.220866 51.787439,-1.220376 51.787191,-1.219863 51.786993,-1.219694 51.786674,-1.219608 51.786686,-1.219577 51.786627,-1.219635 51.786616,-1.219282 51.785970,-1.219096 51.785827,-1.219515 51.785518,-1.219527 51.785147,-1.219697 51.785116,-1.219748 51.785028,-1.220002 51.785045,-1.219994 51.784297,-1.220073 51.784298,-1.220137 51.783526,-1.219571 51.783492,-1.219498 51.783425,-1.219298 51.783373,-1.219121 51.783842,-1.218759 51.783759,-1.218413 51.784203,-1.218797 51.784320,-1.218560 51.784797,-1.218348 51.785001,-1.218172 51.785352,-1.218121 51.785369,-1.217568 51.785231,-1.217224 51.785201,-1.216928 51.785118,-1.216699 51.785525,-1.217171 51.785607,-1.217047 51.785897,-1.216085 51.787163,-1.217135 51.787309,-1.217876 51.787327,-1.217913 51.787582)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--58
Ewelme Conservation Area,F8__59,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.068495 51.619781,-1.068582 51.619431,-1.068655 51.619374,-1.069606 51.619788,-1.069463 51.619988,-1.069755 51.620129,-1.069090 51.620671,-1.069903 51.621061,-1.070302 51.620620,-1.070691 51.620321,-1.071152 51.619839,-1.071497 51.619692,-1.071801 51.619360,-1.073039 51.619727,-1.072945 51.619841,-1.074090 51.620185,-1.074610 51.620415,-1.074583 51.620442,-1.075219 51.620746,-1.075277 51.620837,-1.076020 51.621251,-1.075734 51.621445,-1.076163 51.621712,-1.076442 51.621498,-1.076584 51.621572,-1.076451 51.621723,-1.076457 51.621775,-1.076594 51.621863,-1.076546 51.621908,-1.076692 51.621936,-1.076935 51.621791,-1.077097 51.621881,-1.076765 51.622078,-1.077191 51.622316,-1.077042 51.622450,-1.077116 51.622508,-1.077541 51.622714,-1.077659 51.622633,-1.077635 51.622666,-1.077656 51.622679,-1.077593 51.622744,-1.078057 51.622954,-1.078037 51.622976,-1.078303 51.623112,-1.078425 51.622942,-1.078469 51.622774,-1.078598 51.622609,-1.078757 51.622296,-1.079469 51.622526,-1.079623 51.622616,-1.079711 51.622776,-1.079923 51.622996,-1.080162 51.623162,-1.080348 51.622981,-1.080408 51.623090,-1.080636 51.623255,-1.080737 51.623287,-1.081509 51.623282,-1.082287 51.623182,-1.081053 51.622714,-1.080227 51.622228,-1.079762 51.622051,-1.079925 51.621683,-1.079505 51.621589,-1.079403 51.621774,-1.079075 51.621727,-1.078894 51.621493,-1.077424 51.621108,-1.077501 51.620995,-1.077485 51.620936,-1.077365 51.620856,-1.077064 51.620736,-1.077284 51.620433,-1.075582 51.620052,-1.075151 51.619794,-1.075166 51.619606,-1.075138 51.619562,-1.073897 51.619019,-1.074477 51.618282,-1.071329 51.617186,-1.071043 51.617249,-1.071290 51.616825,-1.071453 51.616466,-1.071048 51.616328,-1.070487 51.616073,-1.070412 51.615980,-1.070100 51.615838,-1.069793 51.615530,-1.069661 51.615295,-1.068706 51.614348,-1.068591 51.614380,-1.068409 51.614353,-1.068226 51.614382,-1.067374 51.615172,-1.066597 51.615826,-1.066364 51.615819,-1.066188 51.616052,-1.065803 51.615941,-1.064900 51.615772,-1.064826 51.615897,-1.065006 51.616047,-1.065011 51.616101,-1.065074 51.616111,-1.065193 51.616199,-1.065753 51.616666,-1.066633 51.617508,-1.066843 51.617755,-1.066326 51.618022,-1.067162 51.618307,-1.066787 51.618606,-1.067437 51.618975,-1.067328 51.619098,-1.067963 51.619395,-1.068267 51.619448,-1.067968 51.619665,-1.067726 51.620011,-1.067654 51.620314,-1.067318 51.620549,-1.067814 51.620793,-1.068314 51.620391,-1.068488 51.620043,-1.068495 51.619781)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--59
Forest Hill Conservation Area,F8__60,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.160573 51.761871,-1.160725 51.761832,-1.160515 51.761589,-1.159793 51.761834,-1.159568 51.761935,-1.159935 51.762406,-1.158496 51.762732,-1.158369 51.762591,-1.157763 51.762763,-1.157712 51.762753,-1.157212 51.762433,-1.156836 51.762671,-1.157459 51.762937,-1.157191 51.763114,-1.157059 51.763279,-1.156912 51.763562,-1.156868 51.763842,-1.156612 51.763965,-1.156476 51.764088,-1.156259 51.764549,-1.156081 51.764625,-1.155768 51.764472,-1.155587 51.764586,-1.155478 51.764742,-1.155231 51.765256,-1.154922 51.765264,-1.154904 51.765544,-1.154535 51.765705,-1.154786 51.765922,-1.154548 51.766029,-1.154463 51.766185,-1.154296 51.766238,-1.154264 51.766176,-1.153959 51.765926,-1.153539 51.766121,-1.153824 51.766397,-1.153564 51.766477,-1.153100 51.766003,-1.152009 51.766530,-1.151952 51.766584,-1.151410 51.766293,-1.150777 51.765541,-1.150492 51.765381,-1.150171 51.765558,-1.150858 51.766152,-1.151328 51.766858,-1.151657 51.766732,-1.151899 51.766809,-1.151573 51.766990,-1.151415 51.767034,-1.151609 51.767365,-1.151884 51.767598,-1.151903 51.767679,-1.151955 51.767691,-1.152122 51.767834,-1.152217 51.767852,-1.152295 51.767783,-1.152479 51.767765,-1.152797 51.767581,-1.152735 51.767541,-1.153116 51.767334,-1.153678 51.767756,-1.154071 51.767474,-1.154438 51.767326,-1.154084 51.767081,-1.154067 51.767035,-1.154016 51.767034,-1.153810 51.766906,-1.154125 51.766689,-1.154374 51.766826,-1.154927 51.766575,-1.154551 51.766239,-1.155211 51.766019,-1.155582 51.765825,-1.156127 51.766260,-1.156465 51.766091,-1.156005 51.765773,-1.156058 51.765737,-1.155989 51.765683,-1.156296 51.765350,-1.155833 51.765220,-1.156164 51.764761,-1.156503 51.764506,-1.156672 51.764426,-1.156849 51.764269,-1.157051 51.764002,-1.157068 51.763852,-1.157543 51.763993,-1.157391 51.764179,-1.157461 51.764201,-1.157543 51.764102,-1.157836 51.764194,-1.157698 51.764448,-1.157755 51.764445,-1.158147 51.763623,-1.159022 51.763724,-1.159039 51.763619,-1.158998 51.763475,-1.159134 51.763258,-1.159135 51.763078,-1.159202 51.763065,-1.159125 51.762912,-1.159170 51.762874,-1.160233 51.762650,-1.160163 51.762461,-1.160853 51.762337,-1.160668 51.762020,-1.160548 51.761880,-1.160573 51.761871)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--60
Garsington Conservation Area,F8__61,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.156292 51.713330,-1.156674 51.713455,-1.156329 51.713883,-1.156839 51.713854,-1.157310 51.713867,-1.157307 51.713929,-1.157069 51.713997,-1.157086 51.714093,-1.156923 51.714119,-1.156971 51.714611,-1.156934 51.714613,-1.156937 51.714654,-1.156977 51.714652,-1.156984 51.714702,-1.158295 51.714451,-1.158709 51.715239,-1.159853 51.715133,-1.160071 51.715639,-1.159433 51.715753,-1.159487 51.715951,-1.159155 51.715988,-1.159181 51.716035,-1.158785 51.716071,-1.158864 51.716658,-1.159339 51.716624,-1.159349 51.717062,-1.159985 51.716995,-1.160066 51.717019,-1.160060 51.717157,-1.159496 51.717246,-1.159530 51.717389,-1.159791 51.717364,-1.159844 51.717537,-1.160153 51.717571,-1.160416 51.717505,-1.160387 51.717454,-1.160865 51.717354,-1.160944 51.717277,-1.161270 51.717226,-1.161627 51.717368,-1.161664 51.717388,-1.161114 51.717634,-1.161236 51.717860,-1.161429 51.718592,-1.162072 51.718485,-1.162041 51.718433,-1.162726 51.718265,-1.163156 51.718752,-1.162782 51.718932,-1.162436 51.719041,-1.162615 51.719300,-1.163082 51.719112,-1.163257 51.719239,-1.163309 51.719210,-1.163525 51.719369,-1.163502 51.719544,-1.163544 51.719652,-1.163923 51.720230,-1.165202 51.720295,-1.165185 51.719920,-1.165363 51.719700,-1.165470 51.719309,-1.165467 51.718926,-1.164974 51.718947,-1.164741 51.718686,-1.164696 51.718679,-1.164178 51.718167,-1.164222 51.718115,-1.164211 51.718089,-1.163883 51.717627,-1.162958 51.717826,-1.162751 51.717539,-1.162599 51.717422,-1.162403 51.717344,-1.162568 51.717252,-1.162824 51.717225,-1.162866 51.717171,-1.162854 51.717133,-1.162607 51.717163,-1.162498 51.717048,-1.162352 51.717100,-1.162242 51.716953,-1.162109 51.716844,-1.162108 51.716750,-1.161857 51.716436,-1.161438 51.716541,-1.161298 51.716174,-1.161262 51.716178,-1.161195 51.715979,-1.162408 51.715684,-1.162167 51.715364,-1.162354 51.715276,-1.162593 51.715240,-1.163096 51.715067,-1.163011 51.714933,-1.163419 51.714709,-1.163217 51.714580,-1.163204 51.714517,-1.162661 51.714190,-1.162976 51.714030,-1.162500 51.713830,-1.162053 51.713590,-1.160949 51.713158,-1.160331 51.712977,-1.160249 51.713014,-1.160260 51.712727,-1.157629 51.711929,-1.157333 51.712988,-1.157297 51.713075,-1.157200 51.713143,-1.156713 51.713050,-1.156331 51.713033,-1.155917 51.712906,-1.155634 51.713080,-1.155708 51.713160,-1.155700 51.713270,-1.156124 51.713285,-1.156292 51.713330)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--61
"Gatehampton, Goring Conservation Area",F8__62,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.121804 51.513423,-1.121325 51.513564,-1.120328 51.514399,-1.121340 51.514764,-1.121953 51.515021,-1.122714 51.515459,-1.124266 51.514324,-1.124596 51.514503,-1.124853 51.514721,-1.126147 51.513997,-1.128925 51.514308,-1.129436 51.514348,-1.129548 51.514325,-1.127667 51.511893,-1.126818 51.511903,-1.126597 51.511846,-1.126378 51.511847,-1.126037 51.511765,-1.125789 51.511786,-1.125510 51.511755,-1.125011 51.511798,-1.124373 51.511782,-1.123764 51.511898,-1.122909 51.511985,-1.121491 51.511901,-1.121462 51.512553,-1.122419 51.513231,-1.121804 51.513423)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--62
Goring Conservation Area,F8__63,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.137129 51.529742,-1.137504 51.529301,-1.137780 51.528837,-1.138002 51.528266,-1.138045 51.527682,-1.138102 51.527495,-1.138287 51.527230,-1.138580 51.526896,-1.138868 51.526981,-1.139307 51.526504,-1.140034 51.525854,-1.140742 51.525346,-1.142080 51.524467,-1.142129 51.524324,-1.142337 51.524137,-1.142952 51.523734,-1.143604 51.523383,-1.143932 51.523027,-1.143859 51.522843,-1.143685 51.522553,-1.143767 51.522131,-1.143702 51.521930,-1.143874 51.521867,-1.143774 51.520865,-1.143713 51.520736,-1.143203 51.520062,-1.143134 51.519931,-1.143068 51.519452,-1.142894 51.518839,-1.142753 51.518145,-1.142390 51.516980,-1.140180 51.517547,-1.140483 51.518076,-1.140728 51.518165,-1.140961 51.519054,-1.140933 51.519066,-1.140942 51.519093,-1.141255 51.519061,-1.141114 51.519159,-1.141059 51.519264,-1.141287 51.519807,-1.140606 51.519818,-1.140335 51.519915,-1.140272 51.520137,-1.139669 51.520297,-1.139645 51.520400,-1.139573 51.520510,-1.139473 51.520593,-1.139310 51.520666,-1.138733 51.520746,-1.138699 51.520662,-1.138200 51.520744,-1.138402 51.521104,-1.137631 51.521158,-1.137553 51.520943,-1.137264 51.520996,-1.137148 51.520708,-1.136642 51.520798,-1.136007 51.520981,-1.136175 51.521181,-1.135923 51.521287,-1.135470 51.520687,-1.135260 51.520756,-1.135191 51.520744,-1.134832 51.520817,-1.134766 51.520693,-1.134094 51.520836,-1.134110 51.520877,-1.133347 51.521063,-1.133253 51.520782,-1.132540 51.520866,-1.132360 51.520859,-1.132520 51.521093,-1.132967 51.522175,-1.132851 51.522241,-1.132602 51.522278,-1.132722 51.522527,-1.132831 51.522498,-1.133157 51.523304,-1.133900 51.523240,-1.134145 51.524394,-1.134301 51.525635,-1.136157 51.525623,-1.136154 51.525924,-1.136674 51.525921,-1.136659 51.525385,-1.136559 51.524263,-1.136491 51.524100,-1.137617 51.524011,-1.137927 51.524052,-1.137817 51.524632,-1.138795 51.524735,-1.138674 51.525224,-1.138813 51.525238,-1.138756 51.525461,-1.138607 51.525744,-1.138181 51.526318,-1.137832 51.526711,-1.137684 51.526821,-1.137397 51.526971,-1.136998 51.527068,-1.136839 51.527209,-1.136619 51.527340,-1.136559 51.527439,-1.136720 51.527840,-1.136494 51.528207,-1.135874 51.528487,-1.135784 51.528571,-1.135545 51.528938,-1.135204 51.528894,-1.135115 51.528974,-1.134960 51.529221,-1.135300 51.529247,-1.135398 51.529074,-1.136006 51.529259,-1.135776 51.529613,-1.135815 51.529650,-1.136352 51.529718,-1.137143 51.529721,-1.137129 51.529742)),((-1.134433 51.526413,-1.134435 51.526777,-1.134807 51.526804,-1.134707 51.527119,-1.134857 51.527137,-1.134813 51.527315,-1.134351 51.527277,-1.134308 51.527698,-1.134900 51.527743,-1.135095 51.527623,-1.135468 51.527653,-1.135698 51.526875,-1.136561 51.526948,-1.136624 51.526414,-1.134433 51.526384,-1.134433 51.526413)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--63
Greys Green Conservation Area,F8__64,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.961202 51.541159,-0.960649 51.541766,-0.961040 51.541886,-0.961324 51.541727,-0.961795 51.541855,-0.961902 51.541918,-0.962024 51.541906,-0.962371 51.542009,-0.963267 51.542323,-0.963444 51.542334,-0.963714 51.542067,-0.964439 51.542015,-0.965401 51.541774,-0.964773 51.541478,-0.964607 51.541434,-0.964520 51.541291,-0.964518 51.541198,-0.965007 51.541194,-0.965150 51.540594,-0.964463 51.540480,-0.964425 51.540528,-0.964054 51.540523,-0.963995 51.540478,-0.963578 51.540496,-0.963576 51.540535,-0.963616 51.540559,-0.962961 51.540391,-0.962750 51.540685,-0.962644 51.540668,-0.962284 51.540475,-0.962295 51.540353,-0.962159 51.540371,-0.961301 51.540263,-0.961488 51.539940,-0.960950 51.539811,-0.960806 51.540133,-0.960429 51.540044,-0.960345 51.539983,-0.958740 51.539769,-0.958414 51.539642,-0.958194 51.539486,-0.957883 51.539685,-0.957924 51.539833,-0.958102 51.540000,-0.958015 51.540202,-0.958056 51.540328,-0.958404 51.540290,-0.958937 51.540322,-0.959853 51.540462,-0.960195 51.540566,-0.960551 51.540720,-0.960477 51.540776,-0.960758 51.540938,-0.961137 51.541093,-0.961202 51.541159)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--64
Great Haseley Conservation Area,F8__65,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.071787 51.710429,-1.070949 51.710380,-1.070948 51.710353,-1.070474 51.710370,-1.070449 51.710034,-1.070388 51.709781,-1.070321 51.709631,-1.070156 51.709418,-1.070214 51.709413,-1.070208 51.709380,-1.070154 51.709370,-1.070315 51.709174,-1.070220 51.709129,-1.070450 51.708986,-1.069548 51.708427,-1.069234 51.708538,-1.069674 51.708835,-1.069383 51.708997,-1.069283 51.709150,-1.069249 51.709272,-1.069387 51.709374,-1.069362 51.709386,-1.069446 51.709507,-1.068967 51.709608,-1.068690 51.709546,-1.068091 51.709572,-1.067864 51.710478,-1.067649 51.711073,-1.069806 51.711468,-1.069818 51.711429,-1.070223 51.711488,-1.070186 51.711944,-1.070416 51.711929,-1.070458 51.711891,-1.070487 51.711632,-1.070716 51.711678,-1.070854 51.711467,-1.071205 51.711557,-1.071147 51.711650,-1.071021 51.712096,-1.071570 51.712145,-1.071609 51.712029,-1.072017 51.712065,-1.072042 51.711979,-1.072360 51.712021,-1.072400 51.711932,-1.072684 51.711976,-1.072585 51.712325,-1.072622 51.712376,-1.072748 51.712375,-1.072956 51.712522,-1.074608 51.712499,-1.074600 51.712235,-1.074658 51.711864,-1.075081 51.711839,-1.075106 51.711804,-1.075409 51.711811,-1.075332 51.712165,-1.074836 51.712091,-1.074822 51.712250,-1.074932 51.712251,-1.074928 51.712612,-1.075231 51.712643,-1.075197 51.712816,-1.075215 51.712895,-1.076815 51.713005,-1.078505 51.713205,-1.078950 51.713284,-1.078827 51.712589,-1.078654 51.712526,-1.078891 51.712491,-1.079804 51.712122,-1.079872 51.712039,-1.079860 51.711982,-1.079572 51.711748,-1.079495 51.711622,-1.079536 51.711150,-1.079504 51.711023,-1.079347 51.710889,-1.079148 51.710820,-1.078852 51.710807,-1.078553 51.710869,-1.078317 51.710961,-1.077959 51.711233,-1.077756 51.711251,-1.077673 51.711036,-1.077780 51.711001,-1.077744 51.710809,-1.077318 51.710867,-1.077309 51.711065,-1.077050 51.711067,-1.077061 51.711246,-1.076646 51.711226,-1.076549 51.711248,-1.076400 51.711348,-1.076012 51.711447,-1.075850 51.711266,-1.075867 51.711161,-1.075679 51.711110,-1.075596 51.711160,-1.075564 51.711229,-1.075625 51.711491,-1.075216 51.711543,-1.075027 51.711216,-1.074423 51.711144,-1.074348 51.711047,-1.073870 51.710988,-1.073869 51.710925,-1.072905 51.710827,-1.072996 51.710699,-1.072187 51.710462,-1.071787 51.710429)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--65
Great Milton Conservation Area,F8__66,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.087829 51.720593,-1.088172 51.720573,-1.088265 51.720818,-1.088455 51.720796,-1.088690 51.721131,-1.086256 51.721372,-1.086117 51.722137,-1.087587 51.722045,-1.087677 51.722299,-1.089130 51.722168,-1.089597 51.723455,-1.089903 51.723409,-1.090418 51.723844,-1.091802 51.724131,-1.092153 51.724273,-1.092500 51.723876,-1.092789 51.723951,-1.092811 51.723915,-1.092873 51.723927,-1.093653 51.724110,-1.093536 51.724318,-1.093824 51.724337,-1.093827 51.724305,-1.094022 51.724303,-1.094064 51.724273,-1.094087 51.724162,-1.094333 51.724117,-1.094552 51.724129,-1.094890 51.724208,-1.095271 51.723645,-1.094125 51.723380,-1.094038 51.723506,-1.093622 51.723402,-1.093654 51.723335,-1.093545 51.723266,-1.093404 51.723278,-1.093308 51.723377,-1.092838 51.723219,-1.093017 51.723136,-1.092871 51.723030,-1.092799 51.723071,-1.092357 51.722737,-1.091931 51.723028,-1.091592 51.722738,-1.091633 51.722719,-1.091550 51.722650,-1.092006 51.722470,-1.091838 51.722327,-1.091561 51.722015,-1.091359 51.722089,-1.090992 51.721768,-1.091133 51.721718,-1.091094 51.721687,-1.090995 51.721723,-1.090881 51.721644,-1.090487 51.721212,-1.090382 51.721058,-1.090514 51.721027,-1.090490 51.720998,-1.090538 51.720983,-1.090494 51.720932,-1.090403 51.720940,-1.090083 51.720424,-1.091057 51.719993,-1.090882 51.719660,-1.090610 51.719267,-1.090840 51.719204,-1.090873 51.719257,-1.091794 51.718984,-1.092436 51.719543,-1.092683 51.719382,-1.092944 51.719134,-1.093655 51.718771,-1.093311 51.718503,-1.093485 51.718359,-1.093486 51.718207,-1.093872 51.718213,-1.094141 51.718174,-1.095113 51.717927,-1.095397 51.717807,-1.096363 51.717299,-1.096716 51.717211,-1.096323 51.716842,-1.095814 51.716434,-1.095090 51.715981,-1.095188 51.715925,-1.095219 51.715860,-1.095210 51.715763,-1.095090 51.715485,-1.093086 51.714203,-1.091320 51.715274,-1.091193 51.715321,-1.090824 51.715651,-1.090876 51.715903,-1.091097 51.716068,-1.090185 51.716499,-1.090151 51.716510,-1.090032 51.716428,-1.089805 51.716654,-1.089494 51.717067,-1.088787 51.718650,-1.088726 51.718671,-1.089137 51.719338,-1.089167 51.719446,-1.088633 51.719636,-1.087714 51.719846,-1.087902 51.720409,-1.087726 51.720429,-1.087777 51.720599,-1.087829 51.720593)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--66
